python,r,test_case,python_result,r_result,overall,row_diff,col_diff,semantic_score,largest_common,edit_distance
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
5.0,7,ID_8,
0.0,6,ID_2,0.0
5.0,1,ID_1,4.0
6.0,2,ID_5,3.0
7.0,5,ID_8,6.0
0.0,3,ID_7,3.0
5.0,5,ID_4,7.0
0.0,5,ID_4,6.0
3.0,1,ID_4,
2.0,6,ID_5,7.0
,1,ID_8,6.0
9.0,0,ID_6,2.0
3.0,7,,8.0
3.0,6,,
7.0,1,ID_6,3.0
5.0,0,ID_2,8.0
","col1
7
6
1
2
5
3
5
5
1
6
1
0
7
6
1
0
","col1
7
6
1
2
5
3
0
",0.375,0.438,1.0,0.857,"Row: 0:6, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
6.0,4,ID_1,
9.0,6,ID_8,7.0
,0,ID_2,8.0
","col1
4
6
0
","col1
4
6
0
",1.0,1.0,1.0,1.0,"Row: 0:2, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
0,7.0,ID_0,8.0
1,,ID_4,6.0
0,,ID_6,3.0
4,8.0,ID_5,7.0
3,6.0,ID_6,8.0
1,7.0,ID_1,
7,7.0,ID_0,8.0
1,4.0,ID_5,3.0
2,1.0,ID_3,
3,4.0,ID_7,5.0
3,7.0,ID_6,0.0
5,4.0,ID_8,7.0
6,0.0,ID_8,8.0
8,0.0,ID_0,8.0
7,6.0,ID_0,8.0
8,6.0,ID_5,7.0
","col1
7.0
""""
""""
8.0
6.0
7.0
7.0
4.0
1.0
4.0
7.0
4.0
0.0
0.0
6.0
6.0
","col1
7.0
""""
8.0
6.0
4.0
1.0
0.0
",0.1875,0.438,1.0,0.429,"Row: 1:7, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
3.0,3,ID_4,5
6.0,5,ID_8,6
1.0,6,ID_8,3
3.0,5,ID_0,2
1.0,6,ID_8,6
2.0,3,ID_5,8
,5,ID_4,6
","col1
3
5
6
5
6
3
5
","col1
3
5
6
",0.42857142857142855,0.429,1.0,1.0,"Row: 0:2, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
5.0,4.0,ID_8,0
4.0,,ID_4,7
,,ID_4,0
,6.0,ID_7,4
4.0,5.0,ID_1,1
9.0,5.0,ID_2,3
1.0,6.0,ID_3,3
6.0,5.0,ID_0,0
5.0,6.0,ID_2,0
","col1
4.0
""""
""""
6.0
5.0
5.0
6.0
5.0
6.0
","col1
4.0
""""
6.0
5.0
",0.3333333333333333,0.444,1.0,0.75,"Row: 1:4, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
3,2,ID_3,1
3,6,ID_1,3
1,5,ID_3,0
","col1
2
6
5
","col1
2
6
5
",1.0,1.0,1.0,1.0,"Row: 0:2, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
7,1.0,ID_2,1
7,4.0,ID_1,5
6,,ID_1,2
4,0.0,ID_2,0
2,,ID_5,1
1,1.0,ID_3,1
8,5.0,ID_6,5
1,,ID_2,3
","col1
1.0
4.0
""""
0.0
""""
1.0
5.0
""""
","col1
1.0
4.0
""""
0.0
5.0
",0.5,0.625,1.0,0.8,"Row: 0:4, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
6.0,6.0,ID_1,6.0
1.0,,ID_0,5.0
,,ID_3,0.0
3.0,6.0,ID_6,0.0
,,ID_8,1.0
4.0,0.0,ID_8,3.0
7.0,5.0,ID_5,8.0
0.0,1.0,ID_5,7.0
1.0,0.0,ID_2,5.0
6.0,4.0,ID_3,2.0
1.0,6.0,,1.0
,5.0,ID_8,
4.0,,ID_3,7.0
","col1
6.0
""""
""""
6.0
""""
0.0
5.0
1.0
0.0
4.0
6.0
5.0
""""
","col1
6.0
""""
0.0
5.0
1.0
4.0
",0.38461538461538464,0.462,1.0,0.833,"Row: 3:8, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
0,5,ID_2,7
2,4,ID_6,4
2,1,ID_4,4
4,8,ID_1,1
4,3,ID_0,7
0,8,ID_3,2
","col1
5
4
1
8
3
8
","col1
5
4
1
8
3
",0.8333333333333334,0.833,1.0,1.0,"Row: 0:4, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
2,4.0,ID_4,4.0
8,,ID_6,6.0
0,7.0,ID_1,5.0
0,7.0,ID_8,
8,5.0,ID_5,
4,,ID_0,5.0
5,4.0,ID_7,3.0
","col1
4.0
""""
7.0
7.0
5.0
""""
4.0
","col1
4.0
""""
7.0
5.0
",0.42857142857142855,0.571,1.0,0.75,"Row: 0:3, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
4.0,2,ID_4,2.0
,1,ID_8,
6.0,8,ID_0,4.0
0.0,2,ID_2,4.0
2.0,6,ID_4,3.0
","col1
2
1
8
2
6
","col1
2
1
8
6
",0.6000000000000001,0.8,1.0,0.75,"Row: 0:3, Col: 0:0",0.457
df[['col1']],"distinct(select(df, col1))","col0,col1,col2,col3
,3,ID_6,6
5.0,1,ID_6,2
0.0,5,ID_1,6
9.0,1,ID_8,3
,2,ID_3,0
,0,ID_8,2
8.0,7,ID_5,6
6.0,2,ID_0,8
9.0,7,ID_8,1
","col1
3
1
5
1
2
0
7
2
7
","col1
3
1
5
2
0
7
",0.3333333333333333,0.667,1.0,0.5,"Row: 0:5, Col: 0:0",0.457
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))",,,,1.0,,,,,0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
3.0,2.0,ID_8,1.0
5.0,5.0,ID_0,
0.0,6.0,ID_8,0.0
0.0,,ID_6,
3.0,7.0,ID_7,4.0
1.0,1.0,ID_2,0.0
9.0,4.0,ID_5,7.0
,1.0,ID_0,4.0
1.0,5.0,ID_8,6.0
4.0,0.0,ID_7,3.0
5.0,8.0,,6.0
8.0,5.0,ID_8,4.0
7.0,1.0,ID_4,0.0
5.0,8.0,ID_4,4.0
4.0,3.0,ID_8,5.0
4.0,5.0,ID_7,3.0
7.0,7.0,ID_5,8.0
9.0,0.0,ID_8,4.0
,5.0,ID_0,4.0
","col0,col3
3.0,1.0
5.0,
0.0,0.0
0.0,
3.0,4.0
1.0,0.0
9.0,7.0
,4.0
1.0,6.0
4.0,3.0
5.0,6.0
8.0,4.0
7.0,0.0
5.0,4.0
4.0,5.0
4.0,3.0
7.0,8.0
9.0,4.0
,4.0
","col0,col3
3.0,1.0
5.0,
0.0,0.0
0.0,
3.0,4.0
1.0,0.0
9.0,7.0
,4.0
1.0,6.0
4.0,3.0
5.0,6.0
8.0,4.0
7.0,0.0
5.0,4.0
4.0,5.0
4.0,3.0
7.0,8.0
9.0,4.0
,4.0
",1.0,1.0,1.0,1.0,"Row: 0:18, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
4,3.0,ID_1,3
1,3.0,ID_2,6
8,1.0,ID_3,6
8,8.0,ID_1,6
4,,,0
9,,ID_2,6
","col0,col3
4,3
1,6
8,6
8,6
4,0
9,6
","col0,col3
4,3
1,6
8,6
8,6
4,0
9,6
",1.0,1.0,1.0,1.0,"Row: 0:5, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
,1.0,ID_7,0
6.0,0.0,ID_8,1
8.0,6.0,ID_5,0
6.0,,ID_8,1
5.0,6.0,ID_3,0
2.0,1.0,ID_8,0
","col0,col3
,0
6.0,1
8.0,0
6.0,1
5.0,0
2.0,0
","col0,col3
,0
6.0,1
8.0,0
6.0,1
5.0,0
2.0,0
",1.0,1.0,1.0,1.0,"Row: 0:5, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
4,3.0,,3
8,5.0,ID_0,8
0,3.0,ID_8,4
2,7.0,ID_2,6
1,7.0,ID_0,8
8,4.0,ID_4,1
7,2.0,ID_5,3
7,,ID_3,3
6,5.0,ID_8,1
","col0,col3
4,3
8,8
0,4
2,6
1,8
8,1
7,3
7,3
6,1
","col0,col3
4,3
8,8
0,4
2,6
1,8
8,1
7,3
7,3
6,1
",1.0,1.0,1.0,1.0,"Row: 0:8, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
9.0,6.0,ID_4,2
0.0,4.0,ID_8,2
4.0,3.0,,8
5.0,0.0,ID_3,6
7.0,1.0,ID_7,2
4.0,,ID_7,0
,4.0,ID_4,8
7.0,,,6
3.0,1.0,ID_4,7
5.0,7.0,ID_5,3
2.0,6.0,ID_6,1
8.0,7.0,ID_4,6
","col0,col3
9.0,2
0.0,2
4.0,8
5.0,6
7.0,2
4.0,0
,8
7.0,6
3.0,7
5.0,3
2.0,1
8.0,6
","col0,col3
9.0,2
0.0,2
4.0,8
5.0,6
7.0,2
4.0,0
,8
7.0,6
3.0,7
5.0,3
2.0,1
8.0,6
",1.0,1.0,1.0,1.0,"Row: 0:11, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
0.0,1,ID_4,2.0
4.0,3,ID_0,6.0
,2,ID_6,6.0
2.0,2,ID_1,7.0
0.0,1,,3.0
1.0,7,ID_2,
2.0,7,ID_5,
","col0,col3
0.0,2.0
4.0,6.0
,6.0
2.0,7.0
0.0,3.0
1.0,
2.0,
","col0,col3
0.0,2.0
4.0,6.0
,6.0
2.0,7.0
0.0,3.0
1.0,
2.0,
",1.0,1.0,1.0,1.0,"Row: 0:6, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
1,3,ID_3,6
6,6,ID_4,0
4,2,ID_0,2
1,6,ID_3,1
9,6,ID_6,1
","col0,col3
1,6
6,0
4,2
1,1
9,1
","col0,col3
1,6
6,0
4,2
1,1
9,1
",1.0,1.0,1.0,1.0,"Row: 0:4, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
7.0,3.0,ID_4,2.0
3.0,5.0,ID_8,2.0
,3.0,ID_0,1.0
1.0,5.0,ID_7,2.0
9.0,7.0,ID_5,1.0
,3.0,ID_6,8.0
5.0,0.0,ID_0,5.0
6.0,1.0,ID_8,3.0
,8.0,ID_3,2.0
5.0,0.0,ID_2,6.0
7.0,,ID_6,4.0
2.0,5.0,ID_5,
9.0,6.0,ID_7,
","col0,col3
7.0,2.0
3.0,2.0
,1.0
1.0,2.0
9.0,1.0
,8.0
5.0,5.0
6.0,3.0
,2.0
5.0,6.0
7.0,4.0
2.0,
9.0,
","col0,col3
7.0,2.0
3.0,2.0
,1.0
1.0,2.0
9.0,1.0
,8.0
5.0,5.0
6.0,3.0
,2.0
5.0,6.0
7.0,4.0
2.0,
9.0,
",1.0,1.0,1.0,1.0,"Row: 0:12, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
0.0,1.0,ID_4,
7.0,2.0,,3.0
,3.0,ID_3,3.0
2.0,6.0,ID_1,
6.0,5.0,ID_5,8.0
1.0,,ID_4,6.0
6.0,8.0,ID_1,7.0
2.0,2.0,ID_2,6.0
","col0,col3
0.0,
7.0,3.0
,3.0
2.0,
6.0,8.0
1.0,6.0
6.0,7.0
2.0,6.0
","col0,col3
0.0,
7.0,3.0
,3.0
2.0,
6.0,8.0
1.0,6.0
6.0,7.0
2.0,6.0
",1.0,1.0,1.0,1.0,"Row: 0:7, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
6.0,7.0,ID_1,1.0
3.0,2.0,ID_8,8.0
4.0,3.0,ID_5,7.0
9.0,,ID_8,3.0
0.0,2.0,ID_8,4.0
7.0,6.0,ID_4,
3.0,5.0,ID_8,0.0
,2.0,ID_0,4.0
8.0,2.0,ID_5,4.0
","col0,col3
6.0,1.0
3.0,8.0
4.0,7.0
9.0,3.0
0.0,4.0
7.0,
3.0,0.0
,4.0
8.0,4.0
","col0,col3
6.0,1.0
3.0,8.0
4.0,7.0
9.0,3.0
0.0,4.0
7.0,
3.0,0.0
,4.0
8.0,4.0
",1.0,1.0,1.0,1.0,"Row: 0:8, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
9,6,,6
6,7,ID_4,4
6,8,ID_6,4
4,0,ID_4,1
2,6,ID_3,3
0,1,ID_5,8
8,3,ID_3,6
2,7,ID_2,8
","col0,col3
9,6
6,4
6,4
4,1
2,3
0,8
8,6
2,8
","col0,col3
9,6
6,4
6,4
4,1
2,3
0,8
8,6
2,8
",1.0,1.0,1.0,1.0,"Row: 0:7, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
3.0,8,ID_1,6.0
5.0,6,ID_6,4.0
1.0,5,ID_3,1.0
0.0,8,ID_2,2.0
1.0,4,ID_8,3.0
2.0,3,ID_1,5.0
1.0,2,ID_4,
4.0,2,ID_8,2.0
,6,ID_8,1.0
","col0,col3
3.0,6.0
5.0,4.0
1.0,1.0
0.0,2.0
1.0,3.0
2.0,5.0
1.0,
4.0,2.0
,1.0
","col0,col3
3.0,6.0
5.0,4.0
1.0,1.0
0.0,2.0
1.0,3.0
2.0,5.0
1.0,
4.0,2.0
,1.0
",1.0,1.0,1.0,1.0,"Row: 0:8, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
,1.0,ID_1,6.0
3.0,,,3.0
0.0,1.0,ID_3,
1.0,4.0,ID_6,4.0
4.0,8.0,,
7.0,3.0,ID_2,1.0
8.0,,ID_8,3.0
","col0,col3
,6.0
3.0,3.0
0.0,
1.0,4.0
4.0,
7.0,1.0
8.0,3.0
","col0,col3
,6.0
3.0,3.0
0.0,
1.0,4.0
4.0,
7.0,1.0
8.0,3.0
",1.0,1.0,1.0,1.0,"Row: 0:6, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
,5.0,ID_8,1.0
1.0,0.0,ID_8,1.0
6.0,6.0,ID_2,3.0
3.0,5.0,ID_4,1.0
1.0,7.0,ID_1,6.0
3.0,7.0,ID_3,7.0
2.0,,ID_7,7.0
4.0,6.0,ID_6,3.0
8.0,4.0,ID_7,2.0
5.0,4.0,ID_5,1.0
8.0,,ID_4,1.0
4.0,,ID_5,4.0
0.0,0.0,ID_5,8.0
1.0,4.0,,
,5.0,,2.0
9.0,4.0,ID_6,2.0
9.0,4.0,ID_6,6.0
","col0,col3
,1.0
1.0,1.0
6.0,3.0
3.0,1.0
1.0,6.0
3.0,7.0
2.0,7.0
4.0,3.0
8.0,2.0
5.0,1.0
8.0,1.0
4.0,4.0
0.0,8.0
1.0,
,2.0
9.0,2.0
9.0,6.0
","col0,col3
,1.0
1.0,1.0
6.0,3.0
3.0,1.0
1.0,6.0
3.0,7.0
2.0,7.0
4.0,3.0
8.0,2.0
5.0,1.0
8.0,1.0
4.0,4.0
0.0,8.0
1.0,
,2.0
9.0,2.0
9.0,6.0
",1.0,1.0,1.0,1.0,"Row: 0:16, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
6.0,2.0,ID_0,7
3.0,,ID_0,1
,7.0,ID_8,2
3.0,1.0,ID_3,7
8.0,3.0,ID_8,1
","col0,col3
6.0,7
3.0,1
,2
3.0,7
8.0,1
","col0,col3
6.0,7
3.0,1
,2
3.0,7
8.0,1
",1.0,1.0,1.0,1.0,"Row: 0:4, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
8,4.0,ID_4,1.0
2,8.0,ID_8,4.0
4,3.0,ID_6,8.0
3,3.0,ID_5,0.0
3,3.0,ID_2,5.0
1,6.0,ID_8,5.0
0,6.0,ID_8,6.0
4,7.0,ID_1,0.0
2,4.0,ID_0,
0,0.0,ID_7,8.0
8,5.0,ID_5,8.0
2,1.0,,7.0
7,5.0,ID_5,8.0
5,,ID_2,6.0
9,3.0,ID_1,8.0
2,6.0,ID_7,5.0
","col0,col3
8,1.0
2,4.0
4,8.0
3,0.0
3,5.0
1,5.0
0,6.0
4,0.0
2,
0,8.0
8,8.0
2,7.0
7,8.0
5,6.0
9,8.0
2,5.0
","col0,col3
8,1.0
2,4.0
4,8.0
3,0.0
3,5.0
1,5.0
0,6.0
4,0.0
2,
0,8.0
8,8.0
2,7.0
7,8.0
5,6.0
9,8.0
2,5.0
",1.0,1.0,1.0,1.0,"Row: 0:15, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
4.0,3.0,ID_6,1.0
3.0,2.0,ID_5,2.0
3.0,4.0,ID_8,1.0
,7.0,ID_5,3.0
2.0,6.0,ID_8,7.0
2.0,6.0,ID_6,6.0
2.0,0.0,ID_8,3.0
0.0,5.0,ID_5,
6.0,6.0,ID_8,5.0
,8.0,,7.0
4.0,,ID_6,2.0
9.0,2.0,ID_4,3.0
9.0,3.0,ID_7,5.0
","col0,col3
4.0,1.0
3.0,2.0
3.0,1.0
,3.0
2.0,7.0
2.0,6.0
2.0,3.0
0.0,
6.0,5.0
,7.0
4.0,2.0
9.0,3.0
9.0,5.0
","col0,col3
4.0,1.0
3.0,2.0
3.0,1.0
,3.0
2.0,7.0
2.0,6.0
2.0,3.0
0.0,
6.0,5.0
,7.0
4.0,2.0
9.0,3.0
9.0,5.0
",1.0,1.0,1.0,1.0,"Row: 0:12, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
7,0,ID_2,5
","col0,col3
7,5
","col0,col3
7,5
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
1.0,5,ID_3,5.0
8.0,4,ID_0,1.0
4.0,3,ID_3,
,3,ID_3,6.0
8.0,2,ID_8,4.0
7.0,5,ID_2,7.0
","col0,col3
1.0,5.0
8.0,1.0
4.0,
,6.0
8.0,4.0
7.0,7.0
","col0,col3
1.0,5.0
8.0,1.0
4.0,
,6.0
8.0,4.0
7.0,7.0
",1.0,1.0,1.0,1.0,"Row: 0:5, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
6,4.0,ID_5,2.0
1,0.0,ID_3,2.0
3,0.0,ID_8,4.0
9,,ID_2,8.0
4,,ID_0,2.0
2,2.0,ID_0,8.0
3,0.0,ID_5,7.0
9,0.0,ID_0,
0,6.0,ID_3,1.0
5,5.0,ID_2,5.0
4,2.0,ID_8,2.0
5,,ID_4,5.0
7,4.0,,4.0
0,0.0,ID_4,
4,2.0,ID_0,5.0
","col0,col3
6,2.0
1,2.0
3,4.0
9,8.0
4,2.0
2,8.0
3,7.0
9,
0,1.0
5,5.0
4,2.0
5,5.0
7,4.0
0,
4,5.0
","col0,col3
6,2.0
1,2.0
3,4.0
9,8.0
4,2.0
2,8.0
3,7.0
9,
0,1.0
5,5.0
4,2.0
5,5.0
7,4.0
0,
4,5.0
",1.0,1.0,1.0,1.0,"Row: 0:14, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
1.0,1.0,ID_8,
5.0,1.0,ID_2,0.0
8.0,,ID_7,8.0
1.0,,ID_4,1.0
4.0,2.0,ID_6,8.0
2.0,,,5.0
1.0,8.0,ID_1,3.0
,8.0,ID_8,
0.0,,ID_5,4.0
6.0,5.0,ID_4,0.0
0.0,3.0,ID_4,8.0
","col0,col3
1.0,
5.0,0.0
8.0,8.0
1.0,1.0
4.0,8.0
2.0,5.0
1.0,3.0
,
0.0,4.0
6.0,0.0
0.0,8.0
","col0,col3
1.0,
5.0,0.0
8.0,8.0
1.0,1.0
4.0,8.0
2.0,5.0
1.0,3.0
,
0.0,4.0
6.0,0.0
0.0,8.0
",1.0,1.0,1.0,1.0,"Row: 0:10, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
2,0.0,ID_8,1.0
8,8.0,ID_0,4.0
2,8.0,ID_4,0.0
8,,ID_4,
0,8.0,ID_5,1.0
0,3.0,ID_0,7.0
3,2.0,ID_5,5.0
8,7.0,ID_4,8.0
4,7.0,,4.0
4,2.0,ID_8,8.0
4,8.0,ID_2,2.0
3,0.0,ID_3,4.0
0,,ID_7,4.0
9,7.0,ID_6,1.0
2,5.0,,4.0
6,,ID_8,4.0
0,4.0,ID_4,2.0
6,4.0,ID_0,3.0
0,7.0,ID_3,1.0
","col0,col3
2,1.0
8,4.0
2,0.0
8,
0,1.0
0,7.0
3,5.0
8,8.0
4,4.0
4,8.0
4,2.0
3,4.0
0,4.0
9,1.0
2,4.0
6,4.0
0,2.0
6,3.0
0,1.0
","col0,col3
2,1.0
8,4.0
2,0.0
8,
0,1.0
0,7.0
3,5.0
8,8.0
4,4.0
4,8.0
4,2.0
3,4.0
0,4.0
9,1.0
2,4.0
6,4.0
0,2.0
6,3.0
0,1.0
",1.0,1.0,1.0,1.0,"Row: 0:18, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
6,8,ID_0,3
1,8,ID_0,0
4,7,ID_8,8
7,6,ID_8,5
2,4,ID_0,0
5,6,ID_5,5
3,8,ID_5,0
1,8,ID_4,7
6,3,,3
","col0,col3
6,3
1,0
4,8
7,5
2,0
5,5
3,0
1,7
6,3
","col0,col3
6,3
1,0
4,8
7,5
2,0
5,5
3,0
1,7
6,3
",1.0,1.0,1.0,1.0,"Row: 0:8, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
1.0,8.0,ID_6,1.0
,4.0,ID_8,4.0
1.0,8.0,ID_7,3.0
3.0,4.0,ID_1,1.0
5.0,7.0,ID_3,4.0
6.0,,ID_4,3.0
,1.0,ID_3,0.0
2.0,5.0,ID_1,8.0
6.0,4.0,ID_8,1.0
3.0,6.0,ID_7,8.0
1.0,4.0,ID_1,8.0
9.0,,ID_3,
0.0,6.0,ID_7,5.0
7.0,5.0,,0.0
","col0,col3
1.0,1.0
,4.0
1.0,3.0
3.0,1.0
5.0,4.0
6.0,3.0
,0.0
2.0,8.0
6.0,1.0
3.0,8.0
1.0,8.0
9.0,
0.0,5.0
7.0,0.0
","col0,col3
1.0,1.0
,4.0
1.0,3.0
3.0,1.0
5.0,4.0
6.0,3.0
,0.0
2.0,8.0
6.0,1.0
3.0,8.0
1.0,8.0
9.0,
0.0,5.0
7.0,0.0
",1.0,1.0,1.0,1.0,"Row: 0:13, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
3,2.0,ID_8,3
7,8.0,ID_2,7
0,5.0,ID_4,3
0,6.0,ID_2,7
1,3.0,ID_3,2
6,,ID_8,7
2,8.0,ID_8,2
6,2.0,ID_8,5
3,3.0,ID_6,4
3,0.0,ID_3,6
2,5.0,ID_8,5
5,1.0,ID_7,1
3,4.0,,0
8,7.0,ID_7,5
2,7.0,,6
4,2.0,ID_4,5
0,7.0,ID_8,0
5,7.0,ID_4,8
","col0,col3
3,3
7,7
0,3
0,7
1,2
6,7
2,2
6,5
3,4
3,6
2,5
5,1
3,0
8,5
2,6
4,5
0,0
5,8
","col0,col3
3,3
7,7
0,3
0,7
1,2
6,7
2,2
6,5
3,4
3,6
2,5
5,1
3,0
8,5
2,6
4,5
0,0
5,8
",1.0,1.0,1.0,1.0,"Row: 0:17, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
6.0,1,ID_0,0
6.0,2,ID_1,5
2.0,6,ID_2,6
4.0,0,ID_5,0
,5,ID_6,1
","col0,col3
6.0,0
6.0,5
2.0,6
4.0,0
,1
","col0,col3
6.0,0
6.0,5
2.0,6
4.0,0
,1
",1.0,1.0,1.0,1.0,"Row: 0:4, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
9.0,7.0,ID_5,2
,7.0,ID_8,6
0.0,,ID_1,6
0.0,7.0,ID_1,7
,4.0,ID_7,8
0.0,2.0,ID_7,3
3.0,3.0,ID_1,0
4.0,3.0,ID_5,8
8.0,2.0,,0
4.0,,ID_4,4
6.0,2.0,ID_8,1
5.0,5.0,ID_7,2
8.0,8.0,ID_7,2
1.0,3.0,ID_8,2
","col0,col3
9.0,2
,6
0.0,6
0.0,7
,8
0.0,3
3.0,0
4.0,8
8.0,0
4.0,4
6.0,1
5.0,2
8.0,2
1.0,2
","col0,col3
9.0,2
,6
0.0,6
0.0,7
,8
0.0,3
3.0,0
4.0,8
8.0,0
4.0,4
6.0,1
5.0,2
8.0,2
1.0,2
",1.0,1.0,1.0,1.0,"Row: 0:13, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
7.0,6.0,ID_4,4.0
0.0,6.0,ID_6,5.0
3.0,8.0,ID_5,7.0
,8.0,ID_4,1.0
2.0,0.0,ID_5,4.0
0.0,6.0,ID_8,1.0
5.0,6.0,ID_8,7.0
3.0,,ID_1,
3.0,0.0,ID_2,3.0
3.0,,ID_3,1.0
6.0,5.0,ID_2,1.0
5.0,,ID_0,8.0
3.0,5.0,,2.0
3.0,2.0,ID_2,5.0
3.0,2.0,ID_8,4.0
2.0,5.0,ID_4,1.0
","col0,col3
7.0,4.0
0.0,5.0
3.0,7.0
,1.0
2.0,4.0
0.0,1.0
5.0,7.0
3.0,
3.0,3.0
3.0,1.0
6.0,1.0
5.0,8.0
3.0,2.0
3.0,5.0
3.0,4.0
2.0,1.0
","col0,col3
7.0,4.0
0.0,5.0
3.0,7.0
,1.0
2.0,4.0
0.0,1.0
5.0,7.0
3.0,
3.0,3.0
3.0,1.0
6.0,1.0
5.0,8.0
3.0,2.0
3.0,5.0
3.0,4.0
2.0,1.0
",1.0,1.0,1.0,1.0,"Row: 0:15, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
,7,ID_8,2
4.0,7,ID_8,5
","col0,col3
,2
4.0,5
","col0,col3
,2
4.0,5
",1.0,1.0,1.0,1.0,"Row: 0:1, Col: 0:1",0.524
"df.drop(['col1', 'col2'], axis=1)","select(df, -c(col1, col2))","col0,col1,col2,col3
2,,ID_6,8
1,4.0,ID_0,8
5,4.0,,6
1,6.0,ID_6,3
","col0,col3
2,8
1,8
5,6
1,3
","col0,col3
2,8
1,8
5,6
1,3
",1.0,1.0,1.0,1.0,"Row: 0:3, Col: 0:1",0.524
